cidade_slug,cidade_origem,canal,indicador_id,mes_ref,meta
macau-rn,MACAU / RN,QUIOSQUES,efetivado,2026-02-01,32
macau-rn,MACAU / RN,QUIOSQUES,instalacao,2026-02-01,30
maceio-al,MACEIO/AL,LOJA,instalacao,2026-02-01,21
major-sales-rn,MAJOR SALES/RN,DONO CIDADE - LOJAS,instalacao,2026-02-01,32
major-sales-rn,MAJOR SALES/RN,PAP,orcamento,2026-02-01,32
major-sales-rn,MAJOR SALES/RN,PAP,efetivado,2026-02-01,30
major-sales-rn,MAJOR SALES/RN,PAP,instalacao,2026-02-01,28
maracanau-ce,MARACANAU / CE,PAP,orcamento,2026-02-01,273
maracanau-ce,MARACANAU / CE,PAP,efetivado,2026-02-01,238
maracanau-ce,MARACANAU / CE,PAP,instalacao,2026-02-01,224
maracanau-ce,MARACANAU/CE,LOJA,instalacao,2026-02-01,36
maracanau-ce,MARACANAU/CE,QUIOSQUES,orcamento,2026-02-01,42
maracanau-ce,MARACANAU/CE,QUIOSQUES,efetivado,2026-02-01,39
maracanau-ce,MARACANAU/CE,QUIOSQUES,instalacao,2026-02-01,36
maranguape-ce,MARANGUAPE / CE,PAP,orcamento,2026-02-01,282
maranguape-ce,MARANGUAPE / CE,PAP,efetivado,2026-02-01,247
maranguape-ce,MARANGUAPE / CE,PAP,instalacao,2026-02-01,232
maranguape-ce,MARANGUAPE / CE,QUIOSQUES,orcamento,2026-02-01,14
maranguape-ce,MARANGUAPE / CE,QUIOSQUES,efetivado,2026-02-01,13
maranguape-ce,MARANGUAPE / CE,QUIOSQUES,instalacao,2026-02-01,12
maranguape-ce,MARANGUAPE/CE,LOJA,instalacao,2026-02-01,30
milagres-ce,MILAGRES/CE,LOJA,instalacao,2026-02-01,34
milagres-ce,MILAGRES/CE,PAP,orcamento,2026-02-01,12
milagres-ce,MILAGRES/CE,PAP,efetivado,2026-02-01,11
milagres-ce,MILAGRES/CE,PAP,instalacao,2026-02-01,10
missao-velha-ce,MISSAO VELHA/CE,LOJA,instalacao,2026-02-01,19
missao-velha-ce,MISSAO VELHA/CE,PAP,orcamento,2026-02-01,22
missao-velha-ce,MISSAO VELHA/CE,PAP,efetivado,2026-02-01,20
missao-velha-ce,MISSAO VELHA/CE,PAP,instalacao,2026-02-01,18
mombaca-ce,MOMBACA/CE,LOJA,instalacao,2026-02-01,20
mombaca-ce,MOMBACA/CE,PAP,orcamento,2026-02-01,44
mombaca-ce,MOMBACA/CE,PAP,efetivado,2026-02-01,40
mombaca-ce,MOMBACA/CE,PAP,instalacao,2026-02-01,36
morada-nova-ce,MORADA NOVA/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,19
morada-nova-ce,MORADA NOVA/CE,PAP,orcamento,2026-02-01,66
morada-nova-ce,MORADA NOVA/CE,PAP,efetivado,2026-02-01,60
morada-nova-ce,MORADA NOVA/CE,PAP,instalacao,2026-02-01,54
mossoro-rn,MOSSORO / RN,PAP,orcamento,2026-02-01,390
mossoro-rn,MOSSORO / RN,PAP,efetivado,2026-02-01,340
mossoro-rn,MOSSORO / RN,PAP,instalacao,2026-02-01,320
mossoro-rn,MOSSORO/RN,LOJA,instalacao,2026-02-01,56
natal-rn,NATAL / RN,NGC,orcamento,2026-02-01,380
natal-rn,NATAL / RN,NGC,efetivado,2026-02-01,331
natal-rn,NATAL / RN,NGC,instalacao,2026-02-01,312
natal-rn,NATAL / RN,PAP,orcamento,2026-02-01,848
natal-rn,NATAL / RN,PAP,efetivado,2026-02-01,740
natal-rn,NATAL / RN,PAP,instalacao,2026-02-01,696
natal-rn,NATAL/RN,LOJA,instalacao,2026-02-01,105
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,orcamento,2026-02-01,44
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,efetivado,2026-02-01,40
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,instalacao,2026-02-01,36
nossa-senhora-do-socorro-se,NOSSA SENHORA DO SOCORRO/SE,LOJA,instalacao,2026-02-01,30
olho-d-agua-das-flores-al,OLHO D'AGUA DAS FLORES/AL,4 J LOJAS,instalacao,2026-02-01,18
oros-ce,OROS/CE,LOJA,instalacao,2026-02-01,15
oros-ce,OROS/CE,PAP,orcamento,2026-02-01,22
oros-ce,OROS/CE,PAP,efetivado,2026-02-01,20
oros-ce,OROS/CE,PAP,instalacao,2026-02-01,18
ouricuri-pe,OURICURI/PE,DONO CIDADE - LOJAS,instalacao,2026-02-01,24
ouricuri-pe,OURICURI/PE,PAP,orcamento,2026-02-01,68
ouricuri-pe,OURICURI/PE,PAP,efetivado,2026-02-01,60
ouricuri-pe,OURICURI/PE,PAP,instalacao,2026-02-01,56
pacajus-ce,PACAJUS / CE,PAP,orcamento,2026-02-01,136
pacajus-ce,PACAJUS / CE,PAP,efetivado,2026-02-01,120
pacajus-ce,PACAJUS / CE,PAP,instalacao,2026-02-01,112
pacajus-ce,PACAJUS/CE,LOJA,instalacao,2026-02-01,32
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,LOJA,instalacao,2026-02-01,21
paracuru-ce,PARACURU/CE,PAP,orcamento,2026-02-01,34
paracuru-ce,PARACURU/CE,PAP,efetivado,2026-02-01,30
paracuru-ce,PARACURU/CE,PAP,instalacao,2026-02-01,28
paraipaba-ce,PARAIPABA/CE,LOJA,instalacao,2026-02-01,19
paraipaba-ce,PARAIPABA/CE,PAP,orcamento,2026-02-01,102
paraipaba-ce,PARAIPABA/CE,PAP,efetivado,2026-02-01,90
paraipaba-ce,PARAIPABA/CE,PAP,instalacao,2026-02-01,84
parnaiba-pi,PARNAIBA / PI,PAP,orcamento,2026-02-01,424
parnaiba-pi,PARNAIBA / PI,PAP,efetivado,2026-02-01,370
parnaiba-pi,PARNAIBA / PI,PAP,instalacao,2026-02-01,348
parnaiba-pi,PARNAIBA/PI,DONO CIDADE - LOJAS,instalacao,2026-02-01,20
parnamirim-rn,PARNAMIRIM / RN,PAP,orcamento,2026-02-01,319
parnamirim-rn,PARNAMIRIM / RN,PAP,efetivado,2026-02-01,280
parnamirim-rn,PARNAMIRIM / RN,PAP,instalacao,2026-02-01,263
parnamirim-rn,PARNAMIRIM/RN,DONO CIDADE - LOJAS,instalacao,2026-02-01,92
patos-pb,PATOS / PB,PAP,orcamento,2026-02-01,180
patos-pb,PATOS / PB,PAP,efetivado,2026-02-01,160
patos-pb,PATOS / PB,PAP,instalacao,2026-02-01,150
patos-pb,PATOS/PB,LOJA,instalacao,2026-02-01,80
pau-dos-ferros-rn,PAU DOS FERROS/RN,DONO CIDADE - LOJAS,instalacao,2026-02-01,60
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,orcamento,2026-02-01,65
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,efetivado,2026-02-01,59
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,instalacao,2026-02-01,53
paulista-pe,PAULISTA/PE,LOJA,instalacao,2026-02-01,16
paulo-afonso-ba,PAULO AFONSO/BA,4 J LOJAS,instalacao,2026-02-01,14
pedra-branca-ce,PEDRA BRANCA/CE,LOJA,instalacao,2026-02-01,12
pedra-branca-ce,PEDRA BRANCA/CE,PAP,orcamento,2026-02-01,22
pedra-branca-ce,PEDRA BRANCA/CE,PAP,efetivado,2026-02-01,20
pedra-branca-ce,PEDRA BRANCA/CE,PAP,instalacao,2026-02-01,18
pereiro-ce,PEREIRO/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,18
pereiro-ce,PEREIRO/CE,ONLINE,ativacao,2026-02-01,627
pereiro-ce,PEREIRO/CE,ONLINE,instalacao,2026-02-01,2195
pesqueira-pe,PESQUEIRA/PE,LOJA,instalacao,2026-02-01,11
pesqueira-pe,PESQUEIRA/PE,PAP,orcamento,2026-02-01,33
pesqueira-pe,PESQUEIRA/PE,PAP,efetivado,2026-02-01,29
pesqueira-pe,PESQUEIRA/PE,PAP,instalacao,2026-02-01,27
petrolina-pe,PETROLINA/PE,DONO CIDADE - LOJAS,instalacao,2026-02-01,30
petrolina-pe,PETROLINA/PE,PAP,orcamento,2026-02-01,271
petrolina-pe,PETROLINA/PE,PAP,efetivado,2026-02-01,237
petrolina-pe,PETROLINA/PE,PAP,instalacao,2026-02-01,223
picos-pi,PICOS/PI,DONO CIDADE - LOJAS,instalacao,2026-02-01,10
piranhas-al,PIRANHAS/AL,4 J LOJAS,instalacao,2026-02-01,8
piripiri-pi,PIRIPIRI/PI,DONO CIDADE - LOJAS,instalacao,2026-02-01,22
pombal-pb,POMBAL/PB,LOJA,instalacao,2026-02-01,20
pombal-pb,POMBAL/PB,PAP,orcamento,2026-02-01,44
pombal-pb,POMBAL/PB,PAP,efetivado,2026-02-01,40
pombal-pb,POMBAL/PB,PAP,instalacao,2026-02-01,36
quixada-ce,QUIXADA / CE,PAP,orcamento,2026-02-01,170
quixada-ce,QUIXADA / CE,PAP,efetivado,2026-02-01,150
quixada-ce,QUIXADA / CE,PAP,instalacao,2026-02-01,140
quixada-ce,QUIXADA/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,49
quixeramobim-ce,QUIXERAMOBIM/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,42
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,orcamento,2026-02-01,101
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,efetivado,2026-02-01,89
quixeramobim-ce,QUIXERAMOBIM/CE,PAP,instalacao,2026-02-01,83
quixere-ce,QUIXERE/CE,LOJA,instalacao,2026-02-01,22
quixere-ce,QUIXERE/CE,PAP,orcamento,2026-02-01,44
quixere-ce,QUIXERE/CE,PAP,efetivado,2026-02-01,40
quixere-ce,QUIXERE/CE,PAP,instalacao,2026-02-01,36
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,orcamento,2026-02-01,18
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,efetivado,2026-02-01,16
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,instalacao,2026-02-01,15
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,LOJA,instalacao,2026-02-01,16
rio-largo-al,RIO LARGO/AL,LOJA,instalacao,2026-02-01,57
russas-ce,RUSSAS / CE,PAP,orcamento,2026-02-01,88
russas-ce,RUSSAS / CE,PAP,efetivado,2026-02-01,80
russas-ce,RUSSAS / CE,PAP,instalacao,2026-02-01,72
russas-ce,RUSSAS/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,32
salgueiro-pe,SALGUEIRO / PE,PAP,orcamento,2026-02-01,34
salgueiro-pe,SALGUEIRO / PE,PAP,efetivado,2026-02-01,30
salgueiro-pe,SALGUEIRO / PE,PAP,instalacao,2026-02-01,28
salgueiro-pe,SALGUEIRO/PE,DONO CIDADE - LOJAS,instalacao,2026-02-01,14
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,LOJA,instalacao,2026-02-01,17
santa-luzia-pb,SANTA LUZIA/PB,LOJA,instalacao,2026-02-01,13
santa-luzia-pb,SANTA LUZIA/PB,PAP,orcamento,2026-02-01,34
santa-luzia-pb,SANTA LUZIA/PB,PAP,efetivado,2026-02-01,30
santa-luzia-pb,SANTA LUZIA/PB,PAP,instalacao,2026-02-01,28
santa-rita-pb,SANTA RITA / PB,PAP,orcamento,2026-02-01,216
santa-rita-pb,SANTA RITA / PB,PAP,efetivado,2026-02-01,192
santa-rita-pb,SANTA RITA / PB,PAP,instalacao,2026-02-01,180
santa-rita-pb,SANTA RITA/PB,LOJA,instalacao,2026-02-01,30
santo-amaro-ba,SANTO AMARO/BA,LOJA,instalacao,2026-02-01,14
sao-benedito-ce,SAO BENEDITO/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,32
sao-benedito-ce,SAO BENEDITO/CE,PAP,orcamento,2026-02-01,22
sao-benedito-ce,SAO BENEDITO/CE,PAP,efetivado,2026-02-01,20
sao-benedito-ce,SAO BENEDITO/CE,PAP,instalacao,2026-02-01,18
sao-bento-pb,SAO BENTO/PB,DONO CIDADE - LOJAS,instalacao,2026-02-01,24
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE / RN,PAP,orcamento,2026-02-01,117
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE / RN,PAP,efetivado,2026-02-01,102
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE / RN,PAP,instalacao,2026-02-01,96
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,LOJA,instalacao,2026-02-01,26
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,orcamento,2026-02-01,22
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,efetivado,2026-02-01,20
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,PAP,instalacao,2026-02-01,18
sao-miguel-rn,SAO MIGUEL / RN,PAP,orcamento,2026-02-01,65
sao-miguel-rn,SAO MIGUEL / RN,PAP,efetivado,2026-02-01,59
sao-miguel-rn,SAO MIGUEL / RN,PAP,instalacao,2026-02-01,53
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,LOJA,instalacao,2026-02-01,34
sao-miguel-rn,SAO MIGUEL/RN,DONO CIDADE - LOJAS,instalacao,2026-02-01,42
senador-pompeu-ce,SENADOR POMPEU/CE,LOJA,instalacao,2026-02-01,36
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,orcamento,2026-02-01,44
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,efetivado,2026-02-01,40
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,instalacao,2026-02-01,36
serra-talhada-pe,SERRA TALHADA / PE,PAP,orcamento,2026-02-01,102
serra-talhada-pe,SERRA TALHADA / PE,PAP,efetivado,2026-02-01,90
serra-talhada-pe,SERRA TALHADA / PE,PAP,instalacao,2026-02-01,84
serra-talhada-pe,SERRA TALHADA/PE,LOJA,instalacao,2026-02-01,34
sobral-ce,SOBRAL / CE,PAP,orcamento,2026-02-01,351
sobral-ce,SOBRAL / CE,PAP,efetivado,2026-02-01,306
sobral-ce,SOBRAL / CE,PAP,instalacao,2026-02-01,288
sobral-ce,SOBRAL/CE,4 J LOJAS,instalacao,2026-02-01,8
sobral-ce,SOBRAL/CE,LOJA,instalacao,2026-02-01,62
sousa-pb,SOUSA / PB,PAP,orcamento,2026-02-01,102
sousa-pb,SOUSA / PB,PAP,efetivado,2026-02-01,90
sousa-pb,SOUSA / PB,PAP,instalacao,2026-02-01,84
sousa-pb,SOUSA/PB,LOJA,instalacao,2026-02-01,60
surubim-pe,SURUBIM/PE,LOJA,instalacao,2026-02-01,18
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,PAP,orcamento,2026-02-01,44
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,PAP,efetivado,2026-02-01,40
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,PAP,instalacao,2026-02-01,36
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,LOJA,instalacao,2026-02-01,32
taua-ce,TAUA/CE,LOJA,instalacao,2026-02-01,40
taua-ce,TAUA/CE,PAP,orcamento,2026-02-01,44
taua-ce,TAUA/CE,PAP,efetivado,2026-02-01,40
taua-ce,TAUA/CE,PAP,instalacao,2026-02-01,36
teresina-pi,TERESINA / PI,PAP,orcamento,2026-02-01,863
teresina-pi,TERESINA / PI,PAP,efetivado,2026-02-01,755
teresina-pi,TERESINA / PI,PAP,instalacao,2026-02-01,710
teresina-pi,TERESINA/PI,LOJA,instalacao,2026-02-01,48
tiangua-ce,TIANGUA/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,32
tiangua-ce,TIANGUA/CE,PAP,orcamento,2026-02-01,68
tiangua-ce,TIANGUA/CE,PAP,efetivado,2026-02-01,60
tiangua-ce,TIANGUA/CE,PAP,instalacao,2026-02-01,56
timon-ma,TIMON / MA,PAP,orcamento,2026-02-01,341
timon-ma,TIMON / MA,PAP,efetivado,2026-02-01,298
timon-ma,TIMON / MA,PAP,instalacao,2026-02-01,280
timon-ma,TIMON/MA,LOJA,instalacao,2026-02-01,30
tobias-barreto-se,TOBIAS BARRETO/SE,LOJA,instalacao,2026-02-01,24
toritama-pe,TORITAMA / PE,PAP,orcamento,2026-02-01,136
toritama-pe,TORITAMA / PE,PAP,efetivado,2026-02-01,120
toritama-pe,TORITAMA / PE,PAP,instalacao,2026-02-01,112
toritama-pe,TORITAMA/PE,LOJA,instalacao,2026-02-01,10
ubajara-ce,UBAJARA/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,20
ubajara-ce,UBAJARA/CE,PAP,orcamento,2026-02-01,22
ubajara-ce,UBAJARA/CE,PAP,efetivado,2026-02-01,20
ubajara-ce,UBAJARA/CE,PAP,instalacao,2026-02-01,18
uirauna-pb,UIRAUNA/PB,DONO CIDADE - LOJAS,instalacao,2026-02-01,14
uirauna-pb,UIRAUNA/PB,PAP,orcamento,2026-02-01,22
uirauna-pb,UIRAUNA/PB,PAP,efetivado,2026-02-01,20
uirauna-pb,UIRAUNA/PB,PAP,instalacao,2026-02-01,18
umarizal-rn,UMARIZAL / RN,PAP,orcamento,2026-02-01,22
umarizal-rn,UMARIZAL / RN,PAP,efetivado,2026-02-01,20
umarizal-rn,UMARIZAL / RN,PAP,instalacao,2026-02-01,18
umarizal-rn,UMARIZAL/RN,DONO CIDADE - LOJAS,instalacao,2026-02-01,8
varzea-alegre-ce,VARZEA ALEGRE/CE,LOJA,instalacao,2026-02-01,48
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,orcamento,2026-02-01,29
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,efetivado,2026-02-01,27
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,instalacao,2026-02-01,24
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,32
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,LOJA,instalacao,2026-02-01,32
acarau-ce,ACARAU/CE,LOJA,instalacao,2026-03-01,24
acarau-ce,ACARAU/CE,PAP,orcamento,2026-03-01,44
acarau-ce,ACARAU/CE,PAP,efetivado,2026-03-01,40
acarau-ce,ACARAU/CE,PAP,instalacao,2026-03-01,36
acopiara-ce,ACOPIARA/CE,LOJA,instalacao,2026-03-01,24
acopiara-ce,ACOPIARA/CE,PAP,orcamento,2026-03-01,44
acopiara-ce,ACOPIARA/CE,PAP,efetivado,2026-03-01,40
acopiara-ce,ACOPIARA/CE,PAP,instalacao,2026-03-01,36
acu-rn,ACU/RN,DONO CIDADE - LOJAS,instalacao,2026-03-01,42
acu-rn,ACU/RN,LOJA,instalacao,2026-03-01,14
acu-rn,ACU/RN,PAP,orcamento,2026-03-01,44
acu-rn,ACU/RN,PAP,efetivado,2026-03-01,40
acu-rn,ACU/RN,PAP,instalacao,2026-03-01,36
agua-nova-rn,AGUA NOVA/RN,PAP,orcamento,2026-03-01,14
agua-nova-rn,AGUA NOVA/RN,PAP,efetivado,2026-03-01,13
agua-nova-rn,AGUA NOVA/RN,PAP,instalacao,2026-03-01,12
araripina-pe,ARARIPINA/PE,DONO CIDADE - LOJAS,instalacao,2026-03-01,12
araripina-pe,ARARIPINA/PE,PAP,orcamento,2026-03-01,48
araripina-pe,ARARIPINA/PE,PAP,efetivado,2026-03-01,44
araripina-pe,ARARIPINA/PE,PAP,instalacao,2026-03-01,40
arcoverde-pe,ARCOVERDE / PE,PAP,orcamento,2026-03-01,72
arcoverde-pe,ARCOVERDE / PE,PAP,efetivado,2026-03-01,66
arcoverde-pe,ARCOVERDE / PE,PAP,instalacao,2026-03-01,60
arcoverde-pe,ARCOVERDE/PE,LOJA,instalacao,2026-03-01,6
assu-rn,ASSU / RN,PAP,orcamento,2026-03-01,22
assu-rn,ASSU / RN,PAP,efetivado,2026-03-01,20
assu-rn,ASSU / RN,PAP,instalacao,2026-03-01,18
banabuiu-ce,BANABUIU/CE,LOJA,instalacao,2026-03-01,24
barauna-rn,BARAUNA/RN,LOJA,instalacao,2026-03-01,12
barbalha-ce,BARBALHA/CE,LOJA,instalacao,2026-03-01,28
barbalha-ce,BARBALHA/CE,PAP,orcamento,2026-03-01,22
barbalha-ce,BARBALHA/CE,PAP,efetivado,2026-03-01,20
barbalha-ce,BARBALHA/CE,PAP,instalacao,2026-03-01,18
bayeux-pb,BAYEUX/PB,DONO CIDADE - LOJAS,instalacao,2026-03-01,28
bayeux-pb,BAYEUX/PB,PAP,orcamento,2026-03-01,180
bayeux-pb,BAYEUX/PB,PAP,efetivado,2026-03-01,160
bayeux-pb,BAYEUX/PB,PAP,instalacao,2026-03-01,150
belo-jardim-pe,BELO JARDIM / PE,PAP,orcamento,2026-03-01,24
belo-jardim-pe,BELO JARDIM / PE,PAP,efetivado,2026-03-01,22
belo-jardim-pe,BELO JARDIM / PE,PAP,instalacao,2026-03-01,20
belo-jardim-pe,BELO JARDIM/PE,LOJA,instalacao,2026-03-01,24
bezerros-pe,BEZERROS/PE,LOJA,instalacao,2026-03-01,12
bezerros-pe,BEZERROS/PE,PAP,orcamento,2026-03-01,44
bezerros-pe,BEZERROS/PE,PAP,efetivado,2026-03-01,40
bezerros-pe,BEZERROS/PE,PAP,instalacao,2026-03-01,36
brejo-santo-ce,BREJO SANTO/CE,LOJA,instalacao,2026-03-01,12
brejo-santo-ce,BREJO SANTO/CE,PAP,orcamento,2026-03-01,66
brejo-santo-ce,BREJO SANTO/CE,PAP,efetivado,2026-03-01,60
brejo-santo-ce,BREJO SANTO/CE,PAP,instalacao,2026-03-01,54
brejo-santo-ce,BREJO SANTO/CE,QUIOSQUES,orcamento,2026-03-01,22
brejo-santo-ce,BREJO SANTO/CE,QUIOSQUES,efetivado,2026-03-01,20
brejo-santo-ce,BREJO SANTO/CE,QUIOSQUES,instalacao,2026-03-01,18
cabedelo-pb,CABEDELO / PB,PAP,orcamento,2026-03-01,108
cabedelo-pb,CABEDELO / PB,PAP,efetivado,2026-03-01,96
cabedelo-pb,CABEDELO / PB,PAP,instalacao,2026-03-01,90
cabedelo-pb,CABEDELO/PB,LOJA,instalacao,2026-03-01,24
caico-rn,CAICO/RN,LOJA,instalacao,2026-03-01,24
caico-rn,CAICO/RN,PAP,orcamento,2026-03-01,24
caico-rn,CAICO/RN,PAP,efetivado,2026-03-01,22
caico-rn,CAICO/RN,PAP,instalacao,2026-03-01,20
cajazeiras-pb,CAJAZEIRAS/PB,LOJA,instalacao,2026-03-01,24
cajazeiras-pb,CAJAZEIRAS/PB,PAP,orcamento,2026-03-01,44
cajazeiras-pb,CAJAZEIRAS/PB,PAP,efetivado,2026-03-01,40
cajazeiras-pb,CAJAZEIRAS/PB,PAP,instalacao,2026-03-01,36
campina-grande-pb,CAMPINA GRANDE / PB,PAP,orcamento,2026-03-01,328
campina-grande-pb,CAMPINA GRANDE / PB,PAP,efetivado,2026-03-01,287
campina-grande-pb,CAMPINA GRANDE / PB,PAP,instalacao,2026-03-01,270
campina-grande-pb,CAMPINA GRANDE/PB,LOJA,instalacao,2026-03-01,42
caninde-ce,CANINDE/CE,LOJA,instalacao,2026-03-01,28
caninde-ce,CANINDE/CE,PAP,orcamento,2026-03-01,95
caninde-ce,CANINDE/CE,PAP,efetivado,2026-03-01,87
caninde-ce,CANINDE/CE,PAP,instalacao,2026-03-01,78
caruaru-pe,CARUARU / PE,PAP,orcamento,2026-03-01,474
caruaru-pe,CARUARU / PE,PAP,efetivado,2026-03-01,413
caruaru-pe,CARUARU / PE,PAP,instalacao,2026-03-01,389
caruaru-pe,CARUARU/PE,LOJA,instalacao,2026-03-01,14
cascavel-ce,CASCAVEL / CE,PAP,orcamento,2026-03-01,88
cascavel-ce,CASCAVEL / CE,PAP,efetivado,2026-03-01,80
cascavel-ce,CASCAVEL / CE,PAP,instalacao,2026-03-01,72
cascavel-ce,CASCAVEL/CE,LOJA,instalacao,2026-03-01,24
catole-do-rocha-pb,CATOLE DO ROCHA/PB,LOJA,instalacao,2026-03-01,24
catole-do-rocha-pb,CATOLE DO ROCHA/PB,PAP,orcamento,2026-03-01,44
catole-do-rocha-pb,CATOLE DO ROCHA/PB,PAP,efetivado,2026-03-01,40
catole-do-rocha-pb,CATOLE DO ROCHA/PB,PAP,instalacao,2026-03-01,36
caucaia-ce,CAUCAIA/CE,LOJA,instalacao,2026-03-01,28
caucaia-ce,CAUCAIA/CE,PAP,orcamento,2026-03-01,233
caucaia-ce,CAUCAIA/CE,PAP,efetivado,2026-03-01,204
caucaia-ce,CAUCAIA/CE,PAP,instalacao,2026-03-01,192
caucaia-ce,CAUCAIA/CE,QUIOSQUE LOJA,instalacao,2026-03-01,15
ceara-mirim-rn,CEARA-MIRIM/RN,LOJA,instalacao,2026-03-01,28
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,orcamento,2026-03-01,48
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,efetivado,2026-03-01,44
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,instalacao,2026-03-01,40
cedro-ce,CEDRO/CE,LOJA,instalacao,2026-03-01,24
cedro-ce,CEDRO/CE,PAP,orcamento,2026-03-01,22
cedro-ce,CEDRO/CE,PAP,efetivado,2026-03-01,20
cedro-ce,CEDRO/CE,PAP,instalacao,2026-03-01,18
chorozinho-ce,CHOROZINHO/CE,PAP,orcamento,2026-03-01,39
chorozinho-ce,CHOROZINHO/CE,PAP,efetivado,2026-03-01,34
chorozinho-ce,CHOROZINHO/CE,PAP,instalacao,2026-03-01,32
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,orcamento,2026-03-01,12
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,efetivado,2026-03-01,11
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,instalacao,2026-03-01,10
crateus-ce,CRATEUS/CE,DONO CIDADE - LOJAS,instalacao,2026-03-01,24
crateus-ce,CRATEUS/CE,PAP,orcamento,2026-03-01,72
crateus-ce,CRATEUS/CE,PAP,efetivado,2026-03-01,66
crateus-ce,CRATEUS/CE,PAP,instalacao,2026-03-01,60
crato-ce,CRATO/CE,LOJA,instalacao,2026-03-01,28
crato-ce,CRATO/CE,PAP,orcamento,2026-03-01,136
crato-ce,CRATO/CE,PAP,efetivado,2026-03-01,120
crato-ce,CRATO/CE,PAP,instalacao,2026-03-01,112
custodia-pe,CUSTODIA / PE,PAP,orcamento,2026-03-01,22
custodia-pe,CUSTODIA / PE,PAP,efetivado,2026-03-01,20
custodia-pe,CUSTODIA / PE,PAP,instalacao,2026-03-01,18
custodia-pe,CUSTODIA/PE,LOJA,instalacao,2026-03-01,24
encanto-rn,ENCANTO/RN,PAP,orcamento,2026-03-01,12
encanto-rn,ENCANTO/RN,PAP,efetivado,2026-03-01,11
encanto-rn,ENCANTO/RN,PAP,instalacao,2026-03-01,10
eusebio-ce,EUSEBIO/CE,LOJA,instalacao,2026-03-01,24
eusebio-ce,EUSEBIO/CE,PAP,orcamento,2026-03-01,72
eusebio-ce,EUSEBIO/CE,PAP,efetivado,2026-03-01,64
eusebio-ce,EUSEBIO/CE,PAP,instalacao,2026-03-01,60
extremoz-rn,EXTREMOZ/RN,PAP,orcamento,2026-03-01,96
extremoz-rn,EXTREMOZ/RN,PAP,efetivado,2026-03-01,88
extremoz-rn,EXTREMOZ/RN,PAP,instalacao,2026-03-01,80
fortaleza-ce,FORTALEZA / CE,NGC,orcamento,2026-03-01,249
fortaleza-ce,FORTALEZA / CE,NGC,efetivado,2026-03-01,216
fortaleza-ce,FORTALEZA / CE,NGC,instalacao,2026-03-01,204
fortaleza-ce,FORTALEZA / CE,PAP,orcamento,2026-03-01,1516
