cidade_slug,cidade_origem,canal,indicador_id,mes_ref,meta
acarau-ce,ACARAU/CE,LOJA,instalacao,2026-01-01,36
acarau-ce,ACARAU/CE,PAP,instalacao,2026-01-01,54
acopiara-ce,ACOPIARA/CE,LOJA,instalacao,2026-01-01,38
acopiara-ce,ACOPIARA/CE,PAP,instalacao,2026-01-01,18
acu-rn,ACU/RN,DONO CIDADE - LOJAS,instalacao,2026-01-01,51
acu-rn,ACU/RN,LOJA,instalacao,2026-01-01,13
agua-nova-rn,AGUA NOVA/RN,PAP,instalacao,2026-01-01,18
alagoinhas-ba,ALAGOINHAS/BA,LOJA,instalacao,2026-01-01,40
altos-pi,ALTOS/PI,DONO CIDADE - LOJAS,instalacao,2026-01-01,24
apodi-rn,APODI/RN,PAP,instalacao,2026-01-01,32
aracaju-se,ARACAJU/SE,LOJA,instalacao,2026-01-01,63
arapiraca-al,ARAPIRACA/AL,LOJA,instalacao,2026-01-01,20
araripina-pe,ARARIPINA / PE,PAP,instalacao,2026-01-01,56
araripina-pe,ARARIPINA/PE,DONO CIDADE - LOJAS,instalacao,2026-01-01,30
arcoverde-pe,ARCOVERDE / PE,PAP,instalacao,2026-01-01,57
arcoverde-pe,ARCOVERDE/PE,LOJA,instalacao,2026-01-01,12
assu-rn,ASSU / RN,PAP,instalacao,2026-01-01,28
banabuiu-ce,BANABUIU/CE,LOJA,instalacao,2026-01-01,30
barauna-rn,BARAUNA/RN,LOJA,instalacao,2026-01-01,13
barbalha-ce,BARBALHA/CE,LOJA,instalacao,2026-01-01,25
barbalha-ce,BARBALHA/CE,PAP,instalacao,2026-01-01,17
bayeux-pb,BAYEUX / PB,PAP,instalacao,2026-01-01,150
bayeux-pb,BAYEUX/PB,DONO CIDADE - LOJAS,instalacao,2026-01-01,21
belo-jardim-pe,BELO JARDIM / PE,PAP,instalacao,2026-01-01,67
belo-jardim-pe,BELO JARDIM/PE,LOJA,instalacao,2026-01-01,32
bezerros-pe,BEZERROS/PE,LOJA,instalacao,2026-01-01,34
bezerros-pe,BEZERROS/PE,PAP,instalacao,2026-01-01,19
bom-conselho-pe,BOM CONSELHO/PE,4 J LOJAS,instalacao,2026-01-01,14
brejo-santo-ce,BREJO SANTO/CE,LOJA,instalacao,2026-01-01,16
brejo-santo-ce,BREJO SANTO/CE,PAP,instalacao,2026-01-01,54
brejo-santo-ce,BREJO SANTO/CE,QUIOSQUES,instalacao,2026-01-01,18
cabedelo-pb,CABEDELO / PB,PAP,instalacao,2026-01-01,30
cabedelo-pb,CABEDELO/PB,LOJA,instalacao,2026-01-01,20
cabo-de-santo-agostinho-pe,CABO DE SANTO AGOSTINHO/PE,LOJA,instalacao,2026-01-01,30
caico-rn,CAICO / RN,PAP,instalacao,2026-01-01,56
caico-rn,CAICO/RN,LOJA,instalacao,2026-01-01,35
cajazeiras-pb,CAJAZEIRAS / PB,PAP,instalacao,2026-01-01,75
cajazeiras-pb,CAJAZEIRAS/PB,LOJA,instalacao,2026-01-01,63
camacari-ba,CAMACARI/BA,LOJA,instalacao,2026-01-01,32
campina-grande-pb,CAMPINA GRANDE / PB,PAP,instalacao,2026-01-01,256
campina-grande-pb,CAMPINA GRANDE/PB,LOJA,instalacao,2026-01-01,63
campo-maior-pi,CAMPO MAIOR/PI,DONO CIDADE - LOJAS,instalacao,2026-01-01,18
caninde-ce,CANINDE/CE,LOJA,instalacao,2026-01-01,29
caninde-ce,CANINDE/CE,PAP,instalacao,2026-01-01,90
caruaru-pe,CARUARU / PE,PAP,instalacao,2026-01-01,344
caruaru-pe,CARUARU/PE,LOJA,instalacao,2026-01-01,24
cascavel-ce,CASCAVEL/CE,LOJA,instalacao,2026-01-01,17
cascavel-ce,CASCAVEL/CE,PAP,instalacao,2026-01-01,54
catole-do-rocha-pb,CATOLE DO ROCHA / PB,PAP,instalacao,2026-01-01,36
catole-do-rocha-pb,CATOLE DO ROCHA/PB,LOJA,instalacao,2026-01-01,24
catu-ba,CATU/BA,LOJA,instalacao,2026-01-01,12
caucaia-ce,CAUCAIA/CE,LOJA,instalacao,2026-01-01,38
caucaia-ce,CAUCAIA/CE,PAP,instalacao,2026-01-01,192
ceara-mirim-rn,CEARA-MIRIM/RN,LOJA,instalacao,2026-01-01,44
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,instalacao,2026-01-01,28
cedro-ce,CEDRO/CE,LOJA,instalacao,2026-01-01,30
cedro-ce,CEDRO/CE,PAP,instalacao,2026-01-01,18
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,instalacao,2026-01-01,15
crateus-ce,CRATEUS/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,25
crateus-ce,CRATEUS/CE,PAP,instalacao,2026-01-01,112
crato-ce,CRATO/CE,LOJA,instalacao,2026-01-01,34
crato-ce,CRATO/CE,PAP,instalacao,2026-01-01,140
custodia-pe,CUSTODIA / PE,PAP,instalacao,2026-01-01,31
custodia-pe,CUSTODIA/PE,LOJA,instalacao,2026-01-01,34
delmiro-gouveia-al,DELMIRO GOUVEIA/AL,4 J LOJAS,instalacao,2026-01-01,28
dias-d-avila-ba,DIAS D'AVILA/BA,LOJA,instalacao,2026-01-01,32
escada-pe,ESCADA/PE,LOJA,instalacao,2026-01-01,24
estancia-se,ESTANCIA/SE,LOJA,instalacao,2026-01-01,25
eusebio-ce,EUSEBIO/CE,LOJA,instalacao,2026-01-01,30
eusebio-ce,EUSEBIO/CE,PAP,instalacao,2026-01-01,82
extremoz-rn,EXTREMOZ/RN,PAP,instalacao,2026-01-01,101
feira-de-santana-ba,FEIRA DE SANTANA/BA,LOJA,instalacao,2026-01-01,20
fortaleza-ce,FORTALEZA / CE,NGC,instalacao,2026-01-01,97
fortaleza-ce,FORTALEZA / CE,PAP,instalacao,2026-01-01,1066
fortaleza-ce,FORTALEZA/CE,LOJA,instalacao,2026-01-01,49
garanhuns-pe,GARANHUNS/PE,LOJA,instalacao,2026-01-01,60
gravata-pe,GRAVATA / PE,PAP,instalacao,2026-01-01,72
gravata-pe,GRAVATA/PE,LOJA,instalacao,2026-01-01,32
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,30
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,instalacao,2026-01-01,28
horizonte-ce,HORIZONTE / CE,PAP,instalacao,2026-01-01,112
horizonte-ce,HORIZONTE/CE,LOJA,instalacao,2026-01-01,65
ibiapina-ce,IBIAPINA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,10
ico-ce,ICO / CE,PAP,instalacao,2026-01-01,36
ico-ce,ICO/CE,LOJA,instalacao,2026-01-01,96
iguatu-ce,IGUATU / CE,PAP,instalacao,2026-01-01,98
iguatu-ce,IGUATU/CE,LOJA,instalacao,2026-01-01,102
ipu-ce,IPU/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,34
ipu-ce,IPU/CE,PAP,instalacao,2026-01-01,29
iracema-ce,IRACEMA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,22
iracema-ce,IRACEMA/CE,PAP,instalacao,2026-01-01,15
itaitinga-ce,ITAITINGA/CE,PAP,instalacao,2026-01-01,30
itapaje-ce,ITAPAJE/CE,LOJA,instalacao,2026-01-01,19
itapaje-ce,ITAPAJE/CE,PAP,instalacao,2026-01-01,26
itapaje-ce,ITAPAJE/CE,QUIOSQUES,instalacao,2026-01-01,18
itapipoca-ce,ITAPIPOCA / CE,PAP,instalacao,2026-01-01,84
itapipoca-ce,ITAPIPOCA/CE,LOJA,instalacao,2026-01-01,54
itapipoca-ce,ITAPIPOCA/CE,QUIOSQUES,instalacao,2026-01-01,28
jaboatao-dos-guararapes-pe,JABOATAO DOS GUARARAPES/PE,LOJA,instalacao,2026-01-01,22
jaguaretama-ce,JAGUARETAMA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,17
jaguaretama-ce,JAGUARETAMA/CE,PAP,instalacao,2026-01-01,17
jaguaribara-ce,JAGUARIBARA/CE,PAP,instalacao,2026-01-01,18
jaguaribe-ce,JAGUARIBE / CE,PAP,instalacao,2026-01-01,72
jaguaribe-ce,JAGUARIBE/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,54
jeremoabo-ba,JEREMOABO/BA,4 J LOJAS,instalacao,2026-01-01,18
joao-pessoa-pb,JOAO PESSOA / PB,NGC,instalacao,2026-01-01,225
joao-pessoa-pb,JOAO PESSOA / PB,PAP,instalacao,2026-01-01,544
joao-pessoa-pb,JOAO PESSOA/PB,LOJA,instalacao,2026-01-01,94
juazeiro-ba,JUAZEIRO / BA,PAP,instalacao,2026-01-01,210
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,PAP,instalacao,2026-01-01,481
juazeiro-do-norte-ce,JUAZEIRO DO NORTE/CE,LOJA,instalacao,2026-01-01,236
juazeiro-ba,JUAZEIRO/BA,DONO CIDADE - LOJAS,instalacao,2026-01-01,10
lagarto-se,LAGARTO/SE,LOJA,instalacao,2026-01-01,13
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,PAP,instalacao,2026-01-01,36
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA/CE,LOJA,instalacao,2026-01-01,32
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,PAP,instalacao,2026-01-01,72
limoeiro-do-norte-ce,LIMOEIRO DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,48
limoeiro-pe,LIMOEIRO/PE,LOJA,instalacao,2026-01-01,18
luis-correia-pi,LUIS CORREIA / PI,PAP,instalacao,2026-01-01,28
macaiba-rn,MACAIBA/RN,LOJA,instalacao,2026-01-01,23
macaiba-rn,MACAIBA/RN,PAP,instalacao,2026-01-01,117
macau-rn,MACAU / RN,PAP,instalacao,2026-01-01,30
macau-rn,MACAU / RN,QUIOSQUES,instalacao,2026-01-01,30
maceio-al,MACEIO/AL,LOJA,instalacao,2026-01-01,20
major-sales-rn,MAJOR SALES/RN,DONO CIDADE - LOJAS,instalacao,2026-01-01,30
major-sales-rn,MAJOR SALES/RN,PAP,instalacao,2026-01-01,14
maracanau-ce,MARACANAU / CE,PAP,instalacao,2026-01-01,224
maracanau-ce,MARACANAU/CE,LOJA,instalacao,2026-01-01,60
maranguape-ce,MARANGUAPE / CE,PAP,instalacao,2026-01-01,262
maranguape-ce,MARANGUAPE/CE,LOJA,instalacao,2026-01-01,34
milagres-ce,MILAGRES/CE,LOJA,instalacao,2026-01-01,41
milagres-ce,MILAGRES/CE,PAP,instalacao,2026-01-01,18
missao-velha-ce,MISSAO VELHA/CE,LOJA,instalacao,2026-01-01,42
missao-velha-ce,MISSAO VELHA/CE,PAP,instalacao,2026-01-01,18
mombaca-ce,MOMBACA/CE,LOJA,instalacao,2026-01-01,20
mombaca-ce,MOMBACA/CE,PAP,instalacao,2026-01-01,36
morada-nova-ce,MORADA NOVA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,36
morada-nova-ce,MORADA NOVA/CE,PAP,instalacao,2026-01-01,54
mossoro-rn,MOSSORO / RN,PAP,instalacao,2026-01-01,359
mossoro-rn,MOSSORO/RN,LOJA,instalacao,2026-01-01,39
natal-rn,NATAL / RN,NGC,instalacao,2026-01-01,313
natal-rn,NATAL / RN,PAP,instalacao,2026-01-01,646
natal-rn,NATAL/RN,LOJA,instalacao,2026-01-01,116
nisia-floresta-rn,NISIA FLORESTA/RN,PAP,instalacao,2026-01-01,36
nossa-senhora-do-socorro-se,NOSSA SENHORA DO SOCORRO/SE,LOJA,instalacao,2026-01-01,28
olho-d-agua-das-flores-al,OLHO D'AGUA DAS FLORES/AL,4 J LOJAS,instalacao,2026-01-01,16
oros-ce,OROS/CE,LOJA,instalacao,2026-01-01,14
oros-ce,OROS/CE,PAP,instalacao,2026-01-01,18
ouricuri-pe,OURICURI / PE,PAP,instalacao,2026-01-01,84
ouricuri-pe,OURICURI/PE,DONO CIDADE - LOJAS,instalacao,2026-01-01,28
pacajus-ce,PACAJUS / CE,PAP,instalacao,2026-01-01,112
pacajus-ce,PACAJUS/CE,LOJA,instalacao,2026-01-01,30
palmeira-dos-indios-al,PALMEIRA DOS INDIOS/AL,LOJA,instalacao,2026-01-01,23
paraipaba-ce,PARAIPABA/CE,LOJA,instalacao,2026-01-01,19
paraipaba-ce,PARAIPABA/CE,PAP,instalacao,2026-01-01,56
parnaiba-pi,PARNAIBA / PI,PAP,instalacao,2026-01-01,301
parnaiba-pi,PARNAIBA/PI,DONO CIDADE - LOJAS,instalacao,2026-01-01,25
parnamirim-rn,PARNAMIRIM / RN,PAP,instalacao,2026-01-01,193
parnamirim-rn,PARNAMIRIM/RN,DONO CIDADE - LOJAS,instalacao,2026-01-01,92
patos-pb,PATOS / PB,PAP,instalacao,2026-01-01,150
patos-pb,PATOS/PB,LOJA,instalacao,2026-01-01,60
patos-pb,PATOS/PB,QUIOSQUES,instalacao,2026-01-01,30
pau-dos-ferros-rn,PAU DOS FERROS/RN,DONO CIDADE - LOJAS,instalacao,2026-01-01,54
pau-dos-ferros-rn,PAU DOS FERROS/RN,PAP,instalacao,2026-01-01,19
pau-dos-ferros-rn,PAU DOS FERROS/RN,QUIOSQUES,instalacao,2026-01-01,18
paulista-pe,PAULISTA/PE,LOJA,instalacao,2026-01-01,24
paulo-afonso-ba,PAULO AFONSO/BA,4 J LOJAS,instalacao,2026-01-01,18
pedra-branca-ce,PEDRA BRANCA/CE,LOJA,instalacao,2026-01-01,21
pedra-branca-ce,PEDRA BRANCA/CE,PAP,instalacao,2026-01-01,18
pereiro-ce,PEREIRO/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,10
pereiro-ce,PEREIRO/CE,ONLINE,instalacao,2026-01-01,2244
pesqueira-pe,PESQUEIRA/PE,LOJA,instalacao,2026-01-01,12
pesqueira-pe,PESQUEIRA/PE,PAP,instalacao,2026-01-01,1
petrolina-pe,PETROLINA / PE,PAP,instalacao,2026-01-01,225
petrolina-pe,PETROLINA/PE,DONO CIDADE - LOJAS,instalacao,2026-01-01,26
picos-pi,PICOS/PI,DONO CIDADE - LOJAS,instalacao,2026-01-01,8
piranhas-al,PIRANHAS/AL,4 J LOJAS,instalacao,2026-01-01,3
piripiri-pi,PIRIPIRI/PI,DONO CIDADE - LOJAS,instalacao,2026-01-01,22
pombal-pb,POMBAL/PB,LOJA,instalacao,2026-01-01,14
pombal-pb,POMBAL/PB,PAP,instalacao,2026-01-01,36
quixada-ce,QUIXADA / CE,PAP,instalacao,2026-01-01,112
quixada-ce,QUIXADA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,76
quixeramobim-ce,QUIXERAMOBIM / CE,PAP,instalacao,2026-01-01,52
quixeramobim-ce,QUIXERAMOBIM/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,46
quixeramobim-ce,QUIXERAMOBIM/CE,QUIOSQUES,instalacao,2026-01-01,28
quixere-ce,QUIXERE/CE,LOJA,instalacao,2026-01-01,20
quixere-ce,QUIXERE/CE,PAP,instalacao,2026-01-01,36
rafael-fernandes-rn,RAFAEL FERNANDES/RN,PAP,instalacao,2026-01-01,15
ribeira-do-pombal-ba,RIBEIRA DO POMBAL/BA,LOJA,instalacao,2026-01-01,12
rio-largo-al,RIO LARGO/AL,LOJA,instalacao,2026-01-01,56
russas-ce,RUSSAS / CE,PAP,instalacao,2026-01-01,72
russas-ce,RUSSAS/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,36
salgueiro-pe,SALGUEIRO / PE,PAP,instalacao,2026-01-01,28
salgueiro-pe,SALGUEIRO/PE,DONO CIDADE - LOJAS,instalacao,2026-01-01,12
santa-cruz-do-capibaribe-pe,SANTA CRUZ DO CAPIBARIBE/PE,LOJA,instalacao,2026-01-01,17
santa-luzia-pb,SANTA LUZIA/PB,LOJA,instalacao,2026-01-01,22
santa-luzia-pb,SANTA LUZIA/PB,PAP,instalacao,2026-01-01,28
santa-rita-pb,SANTA RITA / PB,PAP,instalacao,2026-01-01,180
santa-rita-pb,SANTA RITA/PB,LOJA,instalacao,2026-01-01,26
santo-amaro-ba,SANTO AMARO/BA,LOJA,instalacao,2026-01-01,13
sao-benedito-ce,SAO BENEDITO/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,30
sao-benedito-ce,SAO BENEDITO/CE,PAP,instalacao,2026-01-01,18
sao-bento-pb,SAO BENTO/PB,DONO CIDADE - LOJAS,instalacao,2026-01-01,22
sao-goncalo-do-amarante-rn,SAO GONCALO DO AMARANTE/RN,PAP,instalacao,2026-01-01,60
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU / RN,PAP,instalacao,2026-01-01,18
sao-jose-de-mipibu-rn,SAO JOSE DE MIPIBU/RN,LOJA,instalacao,2026-01-01,28
sao-miguel-rn,SAO MIGUEL / RN,PAP,instalacao,2026-01-01,19
sao-miguel-dos-campos-al,SAO MIGUEL DOS CAMPOS/AL,LOJA,instalacao,2026-01-01,32
sao-miguel-rn,SAO MIGUEL/RN,DONO CIDADE - LOJAS,instalacao,2026-01-01,39
sao-miguel-rn,SAO MIGUEL/RN,QUIOSQUES,instalacao,2026-01-01,18
senador-pompeu-ce,SENADOR POMPEU/CE,LOJA,instalacao,2026-01-01,40
senador-pompeu-ce,SENADOR POMPEU/CE,PAP,instalacao,2026-01-01,23
serra-talhada-pe,SERRA TALHADA / PE,PAP,instalacao,2026-01-01,84
serra-talhada-pe,SERRA TALHADA/PE,LOJA,instalacao,2026-01-01,16
sobral-ce,SOBRAL / CE,PAP,instalacao,2026-01-01,319
sobral-ce,SOBRAL/CE,4 J LOJAS,instalacao,2026-01-01,7
sobral-ce,SOBRAL/CE,LOJA,instalacao,2026-01-01,60
sousa-pb,SOUSA/PB,LOJA,instalacao,2026-01-01,73
sousa-pb,SOUSA/PB,PAP,instalacao,2026-01-01,56
surubim-pe,SURUBIM/PE,LOJA,instalacao,2026-01-01,20
tabuleiro-do-norte-ce,TABULEIRO DO NORTE / CE,PAP,instalacao,2026-01-01,18
tabuleiro-do-norte-ce,TABULEIRO DO NORTE/CE,LOJA,instalacao,2026-01-01,34
taua-ce,TAUA/CE,LOJA,instalacao,2026-01-01,48
taua-ce,TAUA/CE,PAP,instalacao,2026-01-01,36
teresina-pi,TERESINA / PI,PAP,instalacao,2026-01-01,694
teresina-pi,TERESINA/PI,LOJA,instalacao,2026-01-01,68
tiangua-ce,TIANGUA / CE,PAP,instalacao,2026-01-01,84
tiangua-ce,TIANGUA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,36
timon-ma,TIMON / MA,PAP,instalacao,2026-01-01,210
timon-ma,TIMON/MA,LOJA,instalacao,2026-01-01,17
tobias-barreto-se,TOBIAS BARRETO/SE,LOJA,instalacao,2026-01-01,20
toritama-pe,TORITAMA / PE,PAP,instalacao,2026-01-01,112
toritama-pe,TORITAMA/PE,LOJA,instalacao,2026-01-01,16
ubajara-ce,UBAJARA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,16
uirauna-pb,UIRAUNA / PB,PAP,instalacao,2026-01-01,36
uirauna-pb,UIRAUNA/PB,DONO CIDADE - LOJAS,instalacao,2026-01-01,12
umarizal-rn,UMARIZAL/RN,DONO CIDADE - LOJAS,instalacao,2026-01-01,12
varzea-alegre-ce,VARZEA ALEGRE/CE,LOJA,instalacao,2026-01-01,45
varzea-alegre-ce,VARZEA ALEGRE/CE,PAP,instalacao,2026-01-01,36
vicosa-do-ceara-ce,VICOSA DO CEARA/CE,DONO CIDADE - LOJAS,instalacao,2026-01-01,32
vitoria-de-santo-antao-pe,VITORIA DE SANTO ANTAO/PE,LOJA,instalacao,2026-01-01,32
acarau-ce,ACARAU / CE,PAP,instalacao,2026-02-01,72
acarau-ce,ACARAU/CE,LOJA,instalacao,2026-02-01,34
acopiara-ce,ACOPIARA/CE,LOJA,instalacao,2026-02-01,30
acopiara-ce,ACOPIARA/CE,PAP,instalacao,2026-02-01,36
acu-rn,ACU/RN,DONO CIDADE - LOJAS,instalacao,2026-02-01,51
acu-rn,ACU/RN,PAP,instalacao,2026-02-01,28
agua-nova-rn,AGUA NOVA/RN,PAP,instalacao,2026-02-01,18
alagoinhas-ba,ALAGOINHAS/BA,LOJA,instalacao,2026-02-01,36
altos-pi,ALTOS/PI,DONO CIDADE - LOJAS,instalacao,2026-02-01,30
aracaju-se,ARACAJU/SE,LOJA,instalacao,2026-02-01,42
arapiraca-al,ARAPIRACA/AL,LOJA,instalacao,2026-02-01,22
araripina-pe,ARARIPINA/PE,DONO CIDADE - LOJAS,instalacao,2026-02-01,24
araripina-pe,ARARIPINA/PE,PAP,instalacao,2026-02-01,56
arcoverde-pe,ARCOVERDE / PE,PAP,instalacao,2026-02-01,83
arcoverde-pe,ARCOVERDE/PE,LOJA,instalacao,2026-02-01,18
assu-rn,ASSU / RN,PAP,instalacao,2026-02-01,28
banabuiu-ce,BANABUIU/CE,LOJA,instalacao,2026-02-01,24
barauna-rn,BARAUNA/RN,LOJA,instalacao,2026-02-01,13
barbalha-ce,BARBALHA/CE,LOJA,instalacao,2026-02-01,31
barbalha-ce,BARBALHA/CE,PAP,instalacao,2026-02-01,18
bayeux-pb,BAYEUX/PB,DONO CIDADE - LOJAS,instalacao,2026-02-01,34
bayeux-pb,BAYEUX/PB,PAP,instalacao,2026-02-01,120
belo-jardim-pe,BELO JARDIM / PE,PAP,instalacao,2026-02-01,56
belo-jardim-pe,BELO JARDIM/PE,LOJA,instalacao,2026-02-01,28
bezerros-pe,BEZERROS/PE,LOJA,instalacao,2026-02-01,32
bezerros-pe,BEZERROS/PE,PAP,instalacao,2026-02-01,35
bom-conselho-pe,BOM CONSELHO/PE,4 J LOJAS,instalacao,2026-02-01,16
brejo-santo-ce,BREJO SANTO/CE,LOJA,instalacao,2026-02-01,18
brejo-santo-ce,BREJO SANTO/CE,PAP,instalacao,2026-02-01,54
brejo-santo-ce,BREJO SANTO/CE,QUIOSQUES,instalacao,2026-02-01,18
cabedelo-pb,CABEDELO / PB,PAP,instalacao,2026-02-01,73
cabedelo-pb,CABEDELO/PB,LOJA,instalacao,2026-02-01,20
cabo-de-santo-agostinho-pe,CABO DE SANTO AGOSTINHO/PE,LOJA,instalacao,2026-02-01,32
caico-rn,CAICO/RN,LOJA,instalacao,2026-02-01,36
caico-rn,CAICO/RN,PAP,instalacao,2026-02-01,28
cajazeiras-pb,CAJAZEIRAS/PB,LOJA,instalacao,2026-02-01,36
cajazeiras-pb,CAJAZEIRAS/PB,PAP,instalacao,2026-02-01,50
camacari-ba,CAMACARI/BA,LOJA,instalacao,2026-02-01,34
campina-grande-pb,CAMPINA GRANDE / PB,PAP,instalacao,2026-02-01,256
campina-grande-pb,CAMPINA GRANDE/PB,LOJA,instalacao,2026-02-01,54
campo-maior-pi,CAMPO MAIOR/PI,DONO CIDADE - LOJAS,instalacao,2026-02-01,10
caninde-ce,CANINDE/CE,LOJA,instalacao,2026-02-01,26
caninde-ce,CANINDE/CE,PAP,instalacao,2026-02-01,90
caruaru-pe,CARUARU / PE,PAP,instalacao,2026-02-01,448
caruaru-pe,CARUARU/PE,LOJA,instalacao,2026-02-01,23
cascavel-ce,CASCAVEL/CE,LOJA,instalacao,2026-02-01,32
cascavel-ce,CASCAVEL/CE,PAP,instalacao,2026-02-01,54
catole-do-rocha-pb,CATOLE DO ROCHA / PB,PAP,instalacao,2026-02-01,54
catole-do-rocha-pb,CATOLE DO ROCHA/PB,LOJA,instalacao,2026-02-01,30
catu-ba,CATU/BA,LOJA,instalacao,2026-02-01,13
caucaia-ce,CAUCAIA/CE,LOJA,instalacao,2026-02-01,38
caucaia-ce,CAUCAIA/CE,PAP,instalacao,2026-02-01,192
ceara-mirim-rn,CEARA-MIRIM/RN,LOJA,instalacao,2026-02-01,46
ceara-mirim-rn,CEARA-MIRIM/RN,PAP,instalacao,2026-02-01,84
cedro-ce,CEDRO/CE,LOJA,instalacao,2026-02-01,28
cedro-ce,CEDRO/CE,PAP,instalacao,2026-02-01,18
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA/RN,PAP,instalacao,2026-02-01,15
crateus-ce,CRATEUS/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,26
crateus-ce,CRATEUS/CE,PAP,instalacao,2026-02-01,112
crato-ce,CRATO/CE,LOJA,instalacao,2026-02-01,28
crato-ce,CRATO/CE,PAP,instalacao,2026-02-01,140
custodia-pe,CUSTODIA / PE,PAP,instalacao,2026-02-01,36
custodia-pe,CUSTODIA/PE,LOJA,instalacao,2026-02-01,28
delmiro-gouveia-al,DELMIRO GOUVEIA/AL,4 J LOJAS,instalacao,2026-02-01,24
dias-d-avila-ba,DIAS D'AVILA/BA,LOJA,instalacao,2026-02-01,34
encanto-rn,ENCANTO/RN,PAP,instalacao,2026-02-01,12
escada-pe,ESCADA/PE,LOJA,instalacao,2026-02-01,22
estancia-se,ESTANCIA/SE,LOJA,instalacao,2026-02-01,24
eusebio-ce,EUSEBIO/CE,LOJA,instalacao,2026-02-01,32
eusebio-ce,EUSEBIO/CE,PAP,instalacao,2026-02-01,90
extremoz-rn,EXTREMOZ/RN,PAP,instalacao,2026-02-01,112
feira-de-santana-ba,FEIRA DE SANTANA/BA,LOJA,instalacao,2026-02-01,26
fortaleza-ce,FORTALEZA / CE,NGC,instalacao,2026-02-01,95
fortaleza-ce,FORTALEZA / CE,PAP,instalacao,2026-02-01,1360
fortaleza-ce,FORTALEZA / CE,QUIOSQUES,instalacao,2026-02-01,24
fortaleza-ce,FORTALEZA/CE,LOJA,instalacao,2026-02-01,65
garanhuns-pe,GARANHUNS/PE,LOJA,instalacao,2026-02-01,35
gravata-pe,GRAVATA / PE,PAP,instalacao,2026-02-01,72
gravata-pe,GRAVATA/PE,LOJA,instalacao,2026-02-01,28
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,18
guaraciaba-do-norte-ce,GUARACIABA DO NORTE/CE,PAP,instalacao,2026-02-01,28
horizonte-ce,HORIZONTE / CE,PAP,instalacao,2026-02-01,129
horizonte-ce,HORIZONTE/CE,LOJA,instalacao,2026-02-01,42
ibiapina-ce,IBIAPINA/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,10
ico-ce,ICO / CE,PAP,instalacao,2026-02-01,36
ico-ce,ICO/CE,LOJA,instalacao,2026-02-01,66
iguatu-ce,IGUATU/CE,LOJA,instalacao,2026-02-01,78
iguatu-ce,IGUATU/CE,PAP,instalacao,2026-02-01,120
ipu-ce,IPU / CE,PAP,instalacao,2026-02-01,83
ipu-ce,IPU/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,36
iracema-ce,IRACEMA/CE,DONO CIDADE - LOJAS,instalacao,2026-02-01,26
iracema-ce,IRACEMA/CE,PAP,instalacao,2026-02-01,15
itabaiana-se,ITABAIANA/SE,LOJA,instalacao,2026-02-01,9
itaitinga-ce,ITAITINGA/CE,PAP,instalacao,2026-02-01,30
itapaje-ce,ITAPAJE/CE,LOJA,instalacao,2026-02-01,13
